id,listing_url,host_id,host_total_listings_count,latitude,longitude,property_type,room_type,price,minimum_nights,maximum_nights,availability_365,number_of_reviews
621415838898080128,https://www.airbnb.com/rooms/621415838898080074,14356246,1,51.53929,-0.08478,Entire condo,Entire home/apt,135.0,10,45,93,5
663387837583717760,https://www.airbnb.com/rooms/663387837583717729,222400913,44,51.56021,-0.01005,Entire condo,Entire home/apt,56.0,14,30,365,1
621512449647281024,https://www.airbnb.com/rooms/621512449647280983,193751600,6,51.55951,-0.24769,Private room in home,Private room,51.0,3,365,23,33
663413315130083328,https://www.airbnb.com/rooms/663413315130083355,50221385,3,51.52126,-0.18712,Private room in condo,Private room,58.0,3,365,8,15
622313257393561984,https://www.airbnb.com/rooms/622313257393562006,880900,1,51.47627,-0.10425,Entire condo,Entire home/apt,146.0,3,365,0,3
665872069026246656,https://www.airbnb.com/rooms/665872069026246641,65274968,1,51.51572269623867,-0.1969073340296745,Entire condo,Entire home/apt,200.0,2,365,101,6
666311346973360000,https://www.airbnb.com/rooms/666311346973360022,33889201,793,51.536,-0.228,Entire rental unit,Entire home/apt,517.0,3,365,363,0
624358180553149952,https://www.airbnb.com/rooms/624358180553149971,450587918,34,51.49294,-0.18387,Entire condo,Entire home/apt,177.0,4,365,0,13
669381136929320320,https://www.airbnb.com/rooms/669381136929320301,466614298,1,51.54835,-0.11878,Entire condo,Entire home/apt,414.0,2,7,90,0
670003793655502080,https://www.airbnb.com/rooms/670003793655502038,318711468,2,51.56556,-0.20148,Entire rental unit,Entire home/apt,107.0,2,1125,170,36
624549267344124928,https://www.airbnb.com/rooms/624549267344124983,3931515,2,51.477467,-0.030651,Private room in home,Private room,50.0,2,30,108,100
625155959951723776,https://www.airbnb.com/rooms/625155959951723818,19094796,1,51.55981,-0.10389,Entire condo,Entire home/apt,135.0,7,43,7,7
672200778972822400,https://www.airbnb.com/rooms/672200778972822354,429949193,5,51.54825800891192,-0.1142993196845054,Entire condo,Entire home/apt,126.0,2,1125,16,21
672870651120087552,https://www.airbnb.com/rooms/672870651120087541,468601685,19,51.49645,-0.097,Private room in condo,Private room,64.0,1,365,134,30
626037770743029504,https://www.airbnb.com/rooms/626037770743029529,242177294,1,51.49621,-0.20629,Private room in condo,Private room,71.0,2,1125,339,2
628762749121837312,https://www.airbnb.com/rooms/628762749121837374,3880706,3,51.51798,-0.02336,Entire condo,Entire home/apt,180.0,4,30,50,22
628948640105577088,https://www.airbnb.com/rooms/628948640105577133,62956417,8,51.53651,-0.11535,Private room in rental unit,Private room,50.0,1,365,285,125
629025836829280512,https://www.airbnb.com/rooms/629025836829280492,209330372,3,51.51628,-0.1999,Entire condo,Entire home/apt,170.0,3,365,44,8
674460194555502080,https://www.airbnb.com/rooms/674460194555502141,465521441,2,51.50766,-0.24812,Private room in home,Private room,235.0,1,1125,89,3
629758642582222592,https://www.airbnb.com/rooms/629758642582222624,236751166,1,51.414654,0.013154,Private room in condo,Private room,108.0,2,365,350,42
674547642005522176,https://www.airbnb.com/rooms/674547642005522135,5900774,2,51.48532610608602,-0.053626075387001,Private room in condo,Private room,65.0,2,1125,349,13
632580771857518464,https://www.airbnb.com/rooms/632580771857518500,47408246,1,51.630333,0.016913,Private room in home,Private room,55.0,2,365,288,19
632822391881693312,https://www.airbnb.com/rooms/632822391881693329,460442861,1,51.53233,-0.09622,Entire rental unit,Entire home/apt,250.0,3,365,0,6
675053156315897600,https://www.airbnb.com/rooms/675053156315897572,33894146,3,51.5683,-0.13466,Entire rental unit,Entire home/apt,150.0,2,365,112,5
633119795227408256,https://www.airbnb.com/rooms/633119795227408267,38464684,30,51.53279,-0.08978,Entire rental unit,Entire home/apt,165.0,3,365,307,33
633218288361110016,https://www.airbnb.com/rooms/633218288361109966,388522473,6,51.50103,0.037025,Entire serviced apartment,Entire home/apt,250.0,1,365,22,5
675125756232197248,https://www.airbnb.com/rooms/675125756232197188,68519552,1,51.4599728,-0.1273964,Entire condo,Entire home/apt,120.0,2,365,25,20
675902203602473088,https://www.airbnb.com/rooms/675902203602473091,57572050,1,51.46477,-0.08554,Entire rental unit,Entire home/apt,108.0,3,90,61,2
633620338864275840,https://www.airbnb.com/rooms/633620338864275813,28816337,1,51.49071,-0.18274,Entire rental unit,Entire home/apt,140.0,1,30,26,14
675942369112099456,https://www.airbnb.com/rooms/675942369112099454,470651572,79,51.51774,-0.16537,Entire condo,Entire home/apt,304.0,7,365,0,0
633740295373683456,https://www.airbnb.com/rooms/633740295373683480,127930956,10,51.51814,-0.01477,Entire condo,Entire home/apt,137.0,4,365,10,20
635354900753076992,https://www.airbnb.com/rooms/635354900753077020,30253178,155,51.4998,-0.19418,Entire condo,Entire home/apt,127.0,2,365,0,6
635387003320724224,https://www.airbnb.com/rooms/635387003320724195,105564995,263,51.54339,-0.10968,Entire rental unit,Entire home/apt,193.0,3,1125,20,8
675965993131062784,https://www.airbnb.com/rooms/675965993131062818,388923226,9,51.48057,-0.14745,Entire condo,Entire home/apt,336.0,6,365,137,26
636067953675133312,https://www.airbnb.com/rooms/636067953675133279,314162972,390,51.500575,-0.1133351,Entire rental unit,Entire home/apt,285.0,30,1125,0,1
636131966384814976,https://www.airbnb.com/rooms/636131966384814999,67241324,7,51.501347,0.007572,Entire condo,Entire home/apt,300.0,1,365,0,0
675971568809474944,https://www.airbnb.com/rooms/675971568809474897,3582986,16,51.47924,-0.11533,Entire rental unit,Entire home/apt,160.0,2,28,350,39
680152415532711168,https://www.airbnb.com/rooms/680152415532711114,146152280,78,51.45547,-0.22987,Entire home,Entire home/apt,403.0,1,1125,355,0
638861673531651456,https://www.airbnb.com/rooms/638861673531651471,129230780,5094,51.49878,-0.29946,Entire rental unit,Entire home/apt,1000.0,3,365,0,0
638863676165204608,https://www.airbnb.com/rooms/638863676165204637,129230780,5094,51.49799,-0.29989,Entire rental unit,Entire home/apt,1000.0,3,365,0,0
639545656256336256,https://www.airbnb.com/rooms/639545656256336296,430690473,1,51.47352,-0.20984,Entire condo,Entire home/apt,375.0,4,31,0,2
680200419338547200,https://www.airbnb.com/rooms/680200419338547144,432974059,1,51.49202,0.07824,Entire condo,Entire home/apt,161.0,2,365,347,27
643372501486648576,https://www.airbnb.com/rooms/643372501486648600,450745214,6,51.48979,-0.14491,Private room in townhouse,Private room,81.0,1,365,83,86
643522427622643072,https://www.airbnb.com/rooms/643522427622643126,432002138,3,51.4626245,-0.1819213,Private room in casa particular,Private room,77.0,2,365,0,81
643548293515614080,https://www.airbnb.com/rooms/643548293515614043,462934265,3,51.4115,-0.16048,Private room in rental unit,Private room,76.0,2,1125,365,1
645304060737805824,https://www.airbnb.com/rooms/645304060737805793,29531369,1,51.4073582,-0.0509546,Entire home,Entire home/apt,130.0,2,28,260,20
680952364510826496,https://www.airbnb.com/rooms/680952364510826461,438537898,1,51.58759675026951,-0.2181682867070068,Private room in condo,Private room,75.0,2,31,22,2
645702882412350592,https://www.airbnb.com/rooms/645702882412350559,10148409,5,51.51717,-0.13352,Entire condo,Entire home/apt,442.0,4,365,365,15
645737180540362752,https://www.airbnb.com/rooms/645737180540362798,383986830,2,51.58257,-0.01394,Entire condo,Entire home/apt,88.0,2,64,355,56
680973193254731136,https://www.airbnb.com/rooms/680973193254731191,67278920,1,51.60309,-0.07332,Entire townhouse,Entire home/apt,280.0,2,7,3,5
680997239262694784,https://www.airbnb.com/rooms/680997239262694802,101332114,2,51.49498185841742,-0.1924816891551017,Entire condo,Entire home/apt,112.0,1,365,345,13
681028922912483584,https://www.airbnb.com/rooms/681028922912483568,472027826,3,51.49454,-0.11415,Entire condo,Entire home/apt,146.0,1,90,105,116
649060153069540096,https://www.airbnb.com/rooms/649060153069540074,355864193,1,51.49674,-0.08726,Entire condo,Entire home/apt,141.0,5,31,158,6
681096211315591040,https://www.airbnb.com/rooms/681096211315591090,3829218,6,51.57148,-0.11013,Private room in townhouse,Private room,70.0,2,14,0,14
683794389358401280,https://www.airbnb.com/rooms/683794389358401332,33889201,793,51.53557,-0.24001,Entire home,Entire home/apt,596.0,4,365,0,1
684826323824499840,https://www.airbnb.com/rooms/684826323824499871,6684637,2,51.55719,-0.05082,Entire loft,Entire home/apt,116.0,4,26,14,5
685280085390125568,https://www.airbnb.com/rooms/685280085390125579,470651572,79,51.4989,-0.21253,Entire home,Entire home/apt,800.0,4,365,112,2
649141673664384768,https://www.airbnb.com/rooms/649141673664384748,129230780,5094,51.48377,-0.12369,Entire rental unit,Entire home/apt,1000.0,3,365,0,0
649228761194314880,https://www.airbnb.com/rooms/649228761194314938,464248097,1,51.50981,0.01925,Private room in condo,Private room,119.0,2,60,37,15
685524355851567232,https://www.airbnb.com/rooms/685524355851567175,89143837,1,51.35642,-0.18417,Private room in condo,Private room,35.0,1,365,364,3
649338532459744384,https://www.airbnb.com/rooms/649338532459744437,252226905,2,51.53253,-0.02349,Private room in condo,Private room,109.0,20,365,365,4
687647096341814912,https://www.airbnb.com/rooms/687647096341814883,133791616,5,51.60874,-0.09289,Private room in home,Private room,37.0,1,365,280,5
649883593087922688,https://www.airbnb.com/rooms/649883593087922727,464401055,1,51.55407,-0.24294,Private room in vacation home,Private room,207.0,3,365,271,10
687706922133151360,https://www.airbnb.com/rooms/687706922133151330,14943559,2,51.54774,-0.07247,Private room in condo,Private room,70.0,6,30,180,28
652229495970460416,https://www.airbnb.com/rooms/652229495970460465,47002129,1,51.45212,-0.17988,Entire townhouse,Entire home/apt,450.0,3,6,0,0
687714515843675264,https://www.airbnb.com/rooms/687714515843675313,156757155,5,51.66008,-0.03231,Entire home,Entire home/apt,180.0,14,1125,365,9
688889872603868928,https://www.airbnb.com/rooms/688889872603868947,302133938,9,51.50717789999999,-0.1076973,Entire serviced apartment,Entire home/apt,206.0,2,365,354,1
688911465474045312,https://www.airbnb.com/rooms/688911465474045341,33790196,1,51.5156524,-0.1405087,Entire rental unit,Entire home/apt,385.0,30,100,173,0
688931819728884736,https://www.airbnb.com/rooms/688931819728884775,473942713,1,51.522253273769074,-0.2702328412924028,Private room in condo,Private room,85.0,2,1125,264,0
688936065370794624,https://www.airbnb.com/rooms/688936065370794675,302133938,9,51.50717789999999,-0.1076973,Entire serviced apartment,Entire home/apt,206.0,2,365,361,4
690476042838600704,https://www.airbnb.com/rooms/690476042838600717,14086612,1,51.53058,-0.21637,Private room in condo,Private room,70.0,3,15,162,21
691194952240150784,https://www.airbnb.com/rooms/691194952240150824,97430872,4,51.51093,-0.03832,Private room in condo,Private room,99.0,1,1125,0,55
652702189179627904,https://www.airbnb.com/rooms/652702189179627908,348281108,1,51.51975,-0.15308,Entire serviced apartment,Entire home/apt,440.0,1,30,297,77
693916243602211456,https://www.airbnb.com/rooms/693916243602211439,161752987,1,51.55174,0.23914,Entire guesthouse,Entire home/apt,75.0,2,365,275,4
694096395271750656,https://www.airbnb.com/rooms/694096395271750689,8860807,2,51.47064,-0.20427,Entire condo,Entire home/apt,175.0,2,15,156,7
694784945734173696,https://www.airbnb.com/rooms/694784945734173674,310494898,6,51.53041,-0.02719,Entire home,Entire home/apt,372.0,4,365,152,14
694961330239296000,https://www.airbnb.com/rooms/694961330239295943,289492298,34,51.49462,-0.0792,Entire home,Entire home/apt,308.0,3,365,277,14
655798531078178176,https://www.airbnb.com/rooms/655798531078178129,279239762,1,51.55851473168322,-0.2473197877407074,Private room in guest suite,Private room,51.0,3,365,17,28
656246956479032448,https://www.airbnb.com/rooms/656246956479032506,348847271,1,51.48828,-0.19024,Entire condo,Entire home/apt,500.0,5,365,343,12
695272221956989184,https://www.airbnb.com/rooms/695272221956989242,61421375,2,51.459744720453614,-0.2002635116394002,Entire rental unit,Entire home/apt,113.0,4,365,13,4
658774997595090432,https://www.airbnb.com/rooms/658774997595090429,832218,1,51.46354,-0.2725,Entire home,Entire home/apt,380.0,7,30,358,1
697091287973300608,https://www.airbnb.com/rooms/697091287973300554,247213063,57,51.49093,0.05369,Entire home,Entire home/apt,133.0,3,365,279,6
697506479207481600,https://www.airbnb.com/rooms/697506479207481619,475870677,2,51.48208,-0.03316,Private room in condo,Private room,70.0,1,365,0,3
698454986475807232,https://www.airbnb.com/rooms/698454986475807215,45135409,1,51.55806,-0.13927,Private room in rental unit,Private room,70.0,1,20,72,43
660907064047490688,https://www.airbnb.com/rooms/660907064047490720,465237690,7,51.41199,0.01012,Private room in serviced apartment,Private room,70.0,1,365,365,10
698913109169436672,https://www.airbnb.com/rooms/698913109169436690,80673047,10,51.64801,-0.18968,Private room in rental unit,Private room,46.0,1,365,330,0
700539570700281472,https://www.airbnb.com/rooms/700539570700281479,1995390,104,51.35422,-0.19441,Entire condo,Entire home/apt,63.0,3,365,59,3
661471571733052416,https://www.airbnb.com/rooms/661471571733052431,194051465,17,51.49802,-0.15737,Entire serviced apartment,Entire home/apt,476.0,1,365,301,11
661533746583208064,https://www.airbnb.com/rooms/661533746583208015,464869788,3,51.50968,-0.28761,Private room in home,Private room,52.0,1,14,90,10
661624176246294144,https://www.airbnb.com/rooms/661624176246294090,290025814,1,51.58594413655281,-0.2384564319361953,Entire condo,Entire home/apt,165.0,2,365,78,1
700656811676633344,https://www.airbnb.com/rooms/700656811676633389,279816426,15,51.5385708,-0.2265352,Private room in townhouse,Private room,64.0,2,90,55,22
702094965796928896,https://www.airbnb.com/rooms/702094965796928928,3636203,17,51.526511859490135,-0.1880053282251297,Entire rental unit,Entire home/apt,137.0,91,365,331,0
664323814395990656,https://www.airbnb.com/rooms/664323814395990599,33421573,175,51.51317,-0.12372,Entire condo,Entire home/apt,562.0,1,365,200,10
664482281918379008,https://www.airbnb.com/rooms/664482281918378980,37686715,1,51.50231653319658,-0.0988136252879123,Entire condo,Entire home/apt,154.0,14,90,93,3
664922107908473344,https://www.airbnb.com/rooms/664922107908473340,400526884,69,51.53048,-0.09496,Entire condo,Entire home/apt,593.0,14,365,4,0
667047693118839552,https://www.airbnb.com/rooms/667047693118839532,468128987,6,51.486272502756606,-0.1791859790682792,Entire condo,Entire home/apt,334.0,4,1125,365,36
702145125122956928,https://www.airbnb.com/rooms/702145125122956866,4959734,3,51.54819045668172,0.0642080605030059,Private room in condo,Private room,28.0,3,1125,265,37
667148506559198080,https://www.airbnb.com/rooms/667148506559198062,35963812,4,51.5135613,-0.181588,Entire condo,Entire home/apt,220.0,7,300,199,18
667215870932969216,https://www.airbnb.com/rooms/667215870932969196,28152630,2,51.513345353805136,-0.1984030153442351,Entire condo,Entire home/apt,160.0,30,45,354,1
702146722523740800,https://www.airbnb.com/rooms/702146722523740819,476355707,4,51.4882158051399,-0.1032038264587464,Private room in townhouse,Private room,61.0,2,1125,165,27
702152816244742016,https://www.airbnb.com/rooms/702152816244741984,368994556,3,51.47451,-0.18511,Entire rental unit,Entire home/apt,185.0,3,1125,365,1
670275971383907328,https://www.airbnb.com/rooms/670275971383907283,469299258,2,51.54649,0.10893,Private room in condo,Private room,54.0,1,1125,0,10
742515924765846656,https://www.airbnb.com/rooms/742515924765846595,482600926,6,51.5213,-0.10645,Private room in rental unit,Private room,189.0,1,1125,107,78
670733840110629504,https://www.airbnb.com/rooms/670733840110629443,409163018,16,51.50516,-0.14726,Entire rental unit,Entire home/apt,120.0,2,365,0,37
670846905888866176,https://www.airbnb.com/rooms/670846905888866210,469437309,1,51.47494,-0.09953,Private room in condo,Private room,63.0,2,60,89,3
742773817034896256,https://www.airbnb.com/rooms/742773817034896265,430560797,8,51.41211,-0.13523,Private room in home,Private room,57.0,1,7,27,23
743530361453438976,https://www.airbnb.com/rooms/743530361453438940,1245194,16,51.49747,-0.08087,Entire condo,Entire home/apt,181.0,3,45,68,13
670867052228926336,https://www.airbnb.com/rooms/670867052228926303,446421145,37,51.51917,-0.10672,Entire serviced apartment,Entire home/apt,190.0,3,365,85,4
673658651929865216,https://www.airbnb.com/rooms/673658651929865192,465195084,1,51.48950689536081,0.0759314020996182,Entire rental unit,Entire home/apt,160.0,1,1125,356,13
673675663712846592,https://www.airbnb.com/rooms/673675663712846532,236707779,8,51.52062,-0.48421,Private room in guesthouse,Private room,88.0,1,1125,339,6
743592303453982976,https://www.airbnb.com/rooms/743592303453982993,56590923,2,51.44465,0.01446,Entire condo,Entire home/apt,72.0,2,365,3,21
673808050027574912,https://www.airbnb.com/rooms/673808050027574954,108329449,1,51.5267,-0.18523,Private room in rental unit,Private room,80.0,6,365,112,5
678184159143705856,https://www.airbnb.com/rooms/678184159143705831,82009139,1,51.40422,-0.2991,Entire home,Entire home/apt,240.0,1,365,354,17
